Date,NVDA,JPM,AMZN,LLY,XOM,^GSPC
2025-04-15,111.9177474975586,227.65701293945312,179.58999633789062,749.2496948242188,98.36631774902344,5396.6298828125
2025-04-16,104.2271499633789,224.2196502685547,174.3300018310547,727.2030029296875,99.4062728881836,5275.7001953125
2025-04-17,101.23468780517578,226.5144805908203,172.61000061035156,831.1627197265625,102.01093292236328,5282.7001953125
2025-04-21,96.66622161865234,223.6142120361328,167.32000732421875,809.4524536132812,100.51301574707031,5158.2001953125
2025-04-22,98.6412353515625,230.0592498779297,173.17999267578125,818.8727416992188,103.32756042480469,5287.759765625
2025-04-23,102.45162200927734,235.22506713867188,180.60000610351562,820.7330932617188,102.44026184082031,5375.85986328125
2025-04-24,106.16226196289062,238.89678955078125,186.5399932861328,850.7255249023438,103.64241027832031,5484.77001953125
2025-04-25,110.73075103759766,237.83238220214844,188.99000549316406,875.2757568359375,103.58516693115234,5525.2099609375
2025-04-28,108.45648956298828,237.51011657714844,187.6999969482422,868.1017456054688,103.64241027832031,5528.75
2025-04-29,108.7457504272461,238.8772430419922,187.38999938964844,875.9288940429688,103.38480377197266,5560.830078125
2025-04-30,108.64599609375,238.8772430419922,184.4199981689453,889.5348510742188,100.7801513671875,5569.06005859375
2025-05-01,111.32923126220703,241.09397888183594,190.1999969482422,785.7830200195312,100.92327117919922,5604.14013671875
2025-05-02,114.21197509765625,246.58204650878906,189.97999572753906,814.9938354492188,101.3335189819336,5686.669921875
2025-05-05,113.53367614746094,246.63084411621094,186.35000610351562,812.8564453125,98.52851104736328,5650.3798828125
2025-05-06,113.25438690185547,243.3985595703125,185.00999450683594,767.0018310546875,99.90238952636719,5606.91015625
2025-05-07,116.7655258178711,243.53526306152344,188.7100067138672,768.5850219726562,99.8069839477539,5631.27978515625
2025-05-08,117.07474517822266,247.5194854736328,192.0800018310547,743.5797119140625,101.199951171875,5663.93994140625
2025-05-09,116.35655975341797,247.138671875,193.05999755859375,726.87646484375,102.38301086425781,5659.91015625
2025-05-12,122.69058990478516,253.9449920654297,208.63999938964844,747.656494140625,104.14807891845703,5844.18994140625
2025-05-13,129.6031494140625,256.8355712890625,211.3699951171875,738.2462158203125,104.4343032836914,5886.5498046875
2025-05-14,134.99952697753906,259.4038391113281,210.25,708.0655517578125,103.49929809570312,5892.580078125
2025-05-15,134.49081420898438,261.2103576660156,205.1699981689453,725.6099243164062,104.548828125,5916.93017578125
